"","x","vol","protein","absorbance"
"168",84,1.99399399399399,"a280",-0.0271365500986576
"169",85,2.01801801801802,"a254",0.149826970975846
"170",85,2.01801801801802,"a280",-0.0624352758750319
"171",86,2.04204204204204,"a254",-0.0955952072981745
"172",86,2.04204204204204,"a280",0.209596315212548
"173",87,2.06606606606607,"a254",-0.206311377007514
"174",87,2.06606606606607,"a280",-0.185480754263699
"175",88,2.09009009009009,"a254",0.0643032173532992
"176",88,2.09009009009009,"a280",0.0835543498396873
"177",89,2.11411411411411,"a254",0.0530424721539021
"178",89,2.11411411411411,"a280",-0.0232155785895884
"179",90,2.13813813813814,"a254",0.165631065350026
"180",90,2.13813813813814,"a280",-0.337530663982034
"181",91,2.16216216216216,"a254",-0.133207771480083
"182",91,2.16216216216216,"a280",-0.237274490296841
"183",92,2.18618618618619,"a254",0.167046917770058
"184",92,2.18618618618619,"a280",0.0986659551039338
"185",93,2.21021021021021,"a254",-0.0952056851051748
"186",93,2.21021021021021,"a280",0.0829152943566441
"187",94,2.23423423423423,"a254",0.0640120823215693
"188",94,2.23423423423423,"a280",-0.0399744840338826
"189",95,2.25825825825826,"a254",-0.140200045462698
"190",95,2.25825825825826,"a280",-0.00104482248425486
"191",96,2.28228228228228,"a254",0.0918802277930081
"192",96,2.28228228228228,"a280",0.0964957321062683
"193",97,2.30630630630631,"a254",-0.043236540062353
"194",97,2.30630630630631,"a280",0.179330286476761
"195",98,2.33033033033033,"a254",0.0287771662790328
"196",98,2.33033033033033,"a280",0.121036548167467
"197",99,2.35435435435435,"a254",-0.0250711821485311
"198",99,2.35435435435435,"a280",0.212806147709489
"199",100,2.37837837837838,"a254",-0.187764515504241
"200",100,2.37837837837838,"a280",0.0584829962812364
"201",101,2.4024024024024,"a254",0.192265825634822
"202",101,2.4024024024024,"a280",0.325025628879666
"203",102,2.42642642642643,"a254",-0.0612276561651379
"204",102,2.42642642642643,"a280",0.235377507749945
"205",103,2.45045045045045,"a254",0.123563687512651
"206",103,2.45045045045045,"a280",0.284751559328288
"207",104,2.47447447447447,"a254",-0.119055132288486
"208",104,2.47447447447447,"a280",0.0743568973615765
"209",105,2.4984984984985,"a254",0.161821532286704
"210",105,2.4984984984985,"a280",0.187986990716308
"211",106,2.52252252252252,"a254",-0.137352629052475
"212",106,2.52252252252252,"a280",0.205966762825847
"213",107,2.54654654654655,"a254",0.167532585244626
"214",107,2.54654654654655,"a280",0.0180584263987839
"215",108,2.57057057057057,"a254",-0.0675717495381832
"216",108,2.57057057057057,"a280",0.116493588127196
"217",109,2.59459459459459,"a254",0.169967449754477
"218",109,2.59459459459459,"a280",0.0118672294542193
"219",110,2.61861861861862,"a254",0.142371837235987
"220",110,2.61861861861862,"a280",-0.0629743441008031
"221",111,2.64264264264264,"a254",0.0952948309015483
"222",111,2.64264264264264,"a280",0.181958718784153
"223",112,2.66666666666667,"a254",-0.0531824938394129
"224",112,2.66666666666667,"a280",0.168018923420459
"225",113,2.69069069069069,"a254",0.0952666084840894
"226",113,2.69069069069069,"a280",0.0326155532151461
"227",114,2.71471471471471,"a254",0.106490962374955
"228",114,2.71471471471471,"a280",0.241103808581829
"229",115,2.73873873873874,"a254",-0.103506898703054
"230",115,2.73873873873874,"a280",-0.078431499749422
"231",116,2.76276276276276,"a254",0.0329299819003791
"232",116,2.76276276276276,"a280",-0.030233400221914
"233",117,2.78678678678679,"a254",0.0520996526163071
"234",117,2.78678678678679,"a280",-0.0118327862583101
"235",118,2.81081081081081,"a254",-0.132681778790429
"236",118,2.81081081081081,"a280",0.334146964456886
"237",119,2.83483483483483,"a254",0.0783783885464072
"238",119,2.83483483483483,"a280",0.0341167377308011
"239",120,2.85885885885886,"a254",0.150387345617637
"240",120,2.85885885885886,"a280",-0.021139251254499
"241",121,2.88288288288288,"a254",-0.0165067915618419
"242",121,2.88288288288288,"a280",0.31698857517913
"243",122,2.90690690690691,"a254",-0.19990926714614
"244",122,2.90690690690691,"a280",0.345199221000075
"245",123,2.93093093093093,"a254",-0.00431947061792015
"246",123,2.93093093093093,"a280",-0.0710391467437148
"247",124,2.95495495495495,"a254",0.0651406805962324
"248",124,2.95495495495495,"a280",0.175197246484458
"249",125,2.97897897897898,"a254",-0.120336267957464
"250",125,2.97897897897898,"a280",0.0563539705239236
"251",126,3.003003003003,"a254",-0.0111694926582277
"252",126,3.003003003003,"a280",0.0960556227713823
"253",127,3.02702702702703,"a254",-0.0258978969044983
"254",127,3.02702702702703,"a280",0.0597823080606758
"255",128,3.05105105105105,"a254",-0.141298837484792
"256",128,3.05105105105105,"a280",-0.163713839743286
"257",129,3.07507507507508,"a254",-0.0203715223725885
"258",129,3.07507507507508,"a280",0.133200397808105
"259",130,3.0990990990991,"a254",-0.000367102408781649
"260",130,3.0990990990991,"a280",-0.114459211751819
"261",131,3.12312312312312,"a254",-0.101190372779965
"262",131,3.12312312312312,"a280",-0.198417826369405
"263",132,3.14714714714715,"a254",-0.134077543010935
"264",132,3.14714714714715,"a280",-0.0665332004427909
"265",133,3.17117117117117,"a254",0.0175910675246269
"266",133,3.17117117117117,"a280",-0.134791495651007
"267",134,3.1951951951952,"a254",0.126221147701144
"268",134,3.1951951951952,"a280",0.206163895037025
"269",135,3.21921921921922,"a254",0.191485390830785
"270",135,3.21921921921922,"a280",-0.182756204996258
"271",136,3.24324324324324,"a254",0.139533216906711
"272",136,3.24324324324324,"a280",-0.0793392443098127
"273",137,3.26726726726727,"a254",0.182938449978828
"274",137,3.26726726726727,"a280",0.241881106607616
"275",138,3.29129129129129,"a254",-0.161009413935244
"276",138,3.29129129129129,"a280",-0.306023813970387
"277",139,3.31531531531532,"a254",0.0471903173811734
"278",139,3.31531531531532,"a280",-0.227613365091383
"279",140,3.33933933933934,"a254",-0.0189506068732589
"280",140,3.33933933933934,"a280",0.0520700768567622
"281",141,3.36336336336336,"a254",-0.021283515682444
"282",141,3.36336336336336,"a280",-0.110702961310744
"283",142,3.38738738738739,"a254",-0.020818813033402
"284",142,3.38738738738739,"a280",0.124984766729176
"285",143,3.41141141141141,"a254",0.0163934134878218
"286",143,3.41141141141141,"a280",-0.214407775830477
"287",144,3.43543543543544,"a254",0.0395797149837017
"288",144,3.43543543543544,"a280",0.118034023419023
"289",145,3.45945945945946,"a254",-0.0978894759621471
"290",145,3.45945945945946,"a280",0.0119468078948557
"291",146,3.48348348348348,"a254",0.00722005903720855
"292",146,3.48348348348348,"a280",0.0271391620859504
"293",147,3.50750750750751,"a254",0.0878464217390865
"294",147,3.50750750750751,"a280",0.106384515669197
"295",148,3.53153153153153,"a254",0.0879242907930165
"296",148,3.53153153153153,"a280",-0.0344518081285059
"297",149,3.55555555555556,"a254",0.1237358254008
"298",149,3.55555555555556,"a280",-0.0842479313723743
"299",150,3.57957957957958,"a254",0.190422783270478
"300",150,3.57957957957958,"a280",-0.0560972867533565
"301",151,3.6036036036036,"a254",0.0965604504290968
"302",151,3.6036036036036,"a280",0.0571634854190051
"303",152,3.62762762762763,"a254",-0.0101187223568559
"304",152,3.62762762762763,"a280",-0.117344762105495
"305",153,3.65165165165165,"a254",0.188281995998695
"306",153,3.65165165165165,"a280",-0.0243278175592422
"307",154,3.67567567567568,"a254",-0.107618512148038
"308",154,3.67567567567568,"a280",-0.1632473542355
"309",155,3.6996996996997,"a254",-0.0638034568727016
"310",155,3.6996996996997,"a280",-0.0808633205480873
"311",156,3.72372372372372,"a254",-0.0348642453923821
"312",156,3.72372372372372,"a280",-0.38751237699762
"313",157,3.74774774774775,"a254",0.00401537656784057
"314",157,3.74774774774775,"a280",-0.105553250852972
"315",158,3.77177177177177,"a254",-0.0690794568229466
"316",158,3.77177177177177,"a280",-0.00462834471836684
"317",159,3.7957957957958,"a254",0.105587953971699
"318",159,3.7957957957958,"a280",-0.155185448564589
"319",160,3.81981981981982,"a254",0.129500680593774
"320",160,3.81981981981982,"a280",-0.0658987490460276
"321",161,3.84384384384384,"a254",0.104991741040722
"322",161,3.84384384384384,"a280",-0.217184296995401
"323",162,3.86786786786787,"a254",-0.155931785358116
"324",162,3.86786786786787,"a280",-0.200330862123519
"325",163,3.89189189189189,"a254",0.161325734481215
"326",163,3.89189189189189,"a280",-0.0772319164127111
"327",164,3.91591591591592,"a254",0.0632543690688908
"328",164,3.91591591591592,"a280",0.318494196794927
"329",165,3.93993993993994,"a254",0.109260145593435
"330",165,3.93993993993994,"a280",0.13170443829149
"331",166,3.96396396396396,"a254",-0.0461900859791785
"332",166,3.96396396396396,"a280",-0.122566562425345
"333",167,3.98798798798799,"a254",-0.174156102929264
"334",167,3.98798798798799,"a280",-0.182333708647638
"335",168,4.01201201201201,"a254",0.112674122191966
"336",168,4.01201201201201,"a280",-0.0376774224452674
"337",169,4.03603603603604,"a254",-0.0154668355174363
"338",169,4.03603603603604,"a280",-0.308464462216943
"339",170,4.06006006006006,"a254",-0.0479223828390241
"340",170,4.06006006006006,"a280",-0.0197584375739097
"341",171,4.08408408408408,"a254",0.109342758618295
"342",171,4.08408408408408,"a280",0.0246743955649435
"343",172,4.10810810810811,"a254",0.134265734739602
"344",172,4.10810810810811,"a280",-0.315976713597774
"345",173,4.13213213213213,"a254",0.149470619242638
"346",173,4.13213213213213,"a280",-0.160343928355724
"347",174,4.15615615615616,"a254",0.106958336969838
"348",174,4.15615615615616,"a280",-0.276598549913615
"349",175,4.18018018018018,"a254",0.027328478069976
"350",175,4.18018018018018,"a280",-0.0257528958842158
"351",176,4.2042042042042,"a254",0.0570441200118512
"352",176,4.2042042042042,"a280",0.0622281339950859
"353",177,4.22822822822823,"a254",-0.0135354513116181
"354",177,4.22822822822823,"a280",0.147822696622461
"355",178,4.25225225225225,"a254",-0.0301904226001352
"356",178,4.25225225225225,"a280",0.162315253075212
"357",179,4.27627627627628,"a254",-0.0140806085988879
"358",179,4.27627627627628,"a280",0.15092510683462
"359",180,4.3003003003003,"a254",-0.151369231538847
"360",180,4.3003003003003,"a280",0.0688154267147183
"361",181,4.32432432432432,"a254",0.204976813364774
"362",181,4.32432432432432,"a280",-0.00686518475413322
"363",182,4.34834834834835,"a254",-0.153311234265566
"364",182,4.34834834834835,"a280",-0.154912412166595
"365",183,4.37237237237237,"a254",-0.019522434938699
"366",183,4.37237237237237,"a280",0.118576542753726
"367",184,4.3963963963964,"a254",0.157008774625137
"368",184,4.3963963963964,"a280",0.102001188043505
"369",185,4.42042042042042,"a254",-0.134511725138873
"370",185,4.42042042042042,"a280",-0.225168886501342
"371",186,4.44444444444444,"a254",-0.0510154280997813
"372",186,4.44444444444444,"a280",-0.133929744921625
"373",187,4.46846846846847,"a254",-0.147316314475611
"374",187,4.46846846846847,"a280",-0.289256040658802
"375",188,4.49249249249249,"a254",-0.034520600317046
"376",188,4.49249249249249,"a280",0.034370872657746
"377",189,4.51651651651652,"a254",-0.0077623944915831
"378",189,4.51651651651652,"a280",0.0662204426713288
"379",190,4.54054054054054,"a254",-0.0277749331481755
"380",190,4.54054054054054,"a280",-0.185419435240328
"381",191,4.56456456456456,"a254",0.122967390026897
"382",191,4.56456456456456,"a280",-0.0388619733043015
"383",192,4.58858858858859,"a254",-0.197376011330634
"384",192,4.58858858858859,"a280",-0.00928023289889096
"385",193,4.61261261261261,"a254",0.121494231363758
"386",193,4.61261261261261,"a280",0.266602596454322
"387",194,4.63663663663664,"a254",0.035578547520563
"388",194,4.63663663663664,"a280",-0.213426725473255
"389",195,4.66066066066066,"a254",-0.115017084125429
"390",195,4.66066066066066,"a280",-0.182336562685668
"391",196,4.68468468468468,"a254",0.0298347634915262
"392",196,4.68468468468468,"a280",-0.149314111191779
"393",197,4.70870870870871,"a254",-0.0819479811843484
"394",197,4.70870870870871,"a280",-0.0468665121123195
"395",198,4.73273273273273,"a254",-0.0563921437226236
"396",198,4.73273273273273,"a280",0.086414360627532
"397",199,4.75675675675676,"a254",-0.0588525986392051
"398",199,4.75675675675676,"a280",0.115116489026695
"399",200,4.78078078078078,"a254",-0.191017585527152
"400",200,4.78078078078078,"a280",-0.0054470301605761
"401",201,4.8048048048048,"a254",0.0187318127322942
"402",201,4.8048048048048,"a280",-0.349055571109056
"403",202,4.82882882882883,"a254",0.0162835378758609
"404",202,4.82882882882883,"a280",0.328229808341712
"405",203,4.85285285285285,"a254",0.088640365274623
"406",203,4.85285285285285,"a280",0.248217911459505
"407",204,4.87687687687688,"a254",-0.135090551124886
"408",204,4.87687687687688,"a280",-0.0990841512568295
"409",205,4.9009009009009,"a254",0.149160547079518
"410",205,4.9009009009009,"a280",0.175525438413024
"411",206,4.92492492492492,"a254",0.154277719967067
"412",206,4.92492492492492,"a280",0.120913194306195
"413",207,4.94894894894895,"a254",-0.0954039343167096
"414",207,4.94894894894895,"a280",0.0204204432666302
"415",208,4.97297297297297,"a254",-0.034255934311077
"416",208,4.97297297297297,"a280",-0.0691885441541671
"417",209,4.996996996997,"a254",-0.0504511177353561
"418",209,4.996996996997,"a280",-0.00955607192590835
"419",210,5.02102102102102,"a254",-0.132641325099394
"420",210,5.02102102102102,"a280",-0.0310969712212682
"421",211,5.04504504504505,"a254",0.0403963533043861
"422",211,5.04504504504505,"a280",0.229599337745458
"423",212,5.06906906906907,"a254",0.093188955374062
"424",212,5.06906906906907,"a280",-0.0678197386674582
"425",213,5.09309309309309,"a254",0.088871993413195
"426",213,5.09309309309309,"a280",-0.0556799225509166
"427",214,5.11711711711712,"a254",0.0239436365664005
"428",214,5.11711711711712,"a280",0.0420600853860378
"429",215,5.14114114114114,"a254",-0.152703732149675
"430",215,5.14114114114114,"a280",-0.145289684459567
"431",216,5.16516516516517,"a254",-0.111031394684687
"432",216,5.16516516516517,"a280",0.0168580367229879
"433",217,5.18918918918919,"a254",-0.0345049454178661
"434",217,5.18918918918919,"a280",0.312334425467998
"435",218,5.21321321321321,"a254",-0.197303317245096
"436",218,5.21321321321321,"a280",0.012279209215194
"437",219,5.23723723723724,"a254",0.0625455900933593
"438",219,5.23723723723724,"a280",-0.152112787868828
"439",220,5.26126126126126,"a254",-0.00483902542851865
"440",220,5.26126126126126,"a280",-0.243156662676483
"441",221,5.28528528528529,"a254",0.0930427139624953
"442",221,5.28528528528529,"a280",0.211178938765079
"443",222,5.30930930930931,"a254",-0.081761653618887
"444",222,5.30930930930931,"a280",0.0481531480327248
"445",223,5.33333333333333,"a254",0.0675009848922491
"446",223,5.33333333333333,"a280",-0.116018170304596
"447",224,5.35735735735736,"a254",0.110973147982731
"448",224,5.35735735735736,"a280",0.0932486408390104
"449",225,5.38138138138138,"a254",-0.118903072690591
"450",225,5.38138138138138,"a280",-0.0636686407029629
"451",226,5.40540540540541,"a254",-0.0314030909817666
"452",226,5.40540540540541,"a280",-0.143515548296273
"453",227,5.42942942942943,"a254",-0.0540865895710885
"454",227,5.42942942942943,"a280",-0.0279602923430502
"455",228,5.45345345345345,"a254",0.127760349158198
"456",228,5.45345345345345,"a280",-0.180360733810812
"457",229,5.47747747747748,"a254",-0.0585570781771093
"458",229,5.47747747747748,"a280",-0.0305750192143023
"459",230,5.5015015015015,"a254",0.195764524806291
"460",230,5.5015015015015,"a280",0.154229283332825
"461",231,5.52552552552553,"a254",-0.0507789035048336
"462",231,5.52552552552553,"a280",0.200481506995857
"463",232,5.54954954954955,"a254",0.0457821003068238
"464",232,5.54954954954955,"a280",-0.0753626052290201
"465",233,5.57357357357357,"a254",0.139781207796186
"466",233,5.57357357357357,"a280",0.046628647018224
"467",234,5.5975975975976,"a254",0.0632268166448921
"468",234,5.5975975975976,"a280",-0.124309284798801
"469",235,5.62162162162162,"a254",-0.122253181152046
"470",235,5.62162162162162,"a280",0.181584022939205
"471",236,5.64564564564565,"a254",-0.156851278031245
"472",236,5.64564564564565,"a280",0.0137432429939508
"473",237,5.66966966966967,"a254",-0.111920829024166
"474",237,5.66966966966967,"a280",-0.198796301335096
"475",238,5.69369369369369,"a254",-0.157675552265719
"476",238,5.69369369369369,"a280",-0.282535225525498
"477",239,5.71771771771772,"a254",-0.111508415229619
"478",239,5.71771771771772,"a280",0.0611070956103504
"479",240,5.74174174174174,"a254",-0.161105011869222
"480",240,5.74174174174174,"a280",-0.195270934328437
"481",241,5.76576576576577,"a254",-0.0699857825506478
"482",241,5.76576576576577,"a280",-0.0682174759916961
"483",242,5.78978978978979,"a254",0.00863231888972222
"484",242,5.78978978978979,"a280",-0.0144677996635437
"485",243,5.81381381381381,"a254",0.158598977420479
"486",243,5.81381381381381,"a280",-0.0666710788384079
"487",244,5.83783783783784,"a254",-0.11651625030674
"488",244,5.83783783783784,"a280",0.0605586983263492
"489",245,5.86186186186186,"a254",0.121814837669954
"490",245,5.86186186186186,"a280",0.122244118340313
"491",246,5.88588588588589,"a254",-0.0745198429655284
"492",246,5.88588588588589,"a280",0.186238338053226
"493",247,5.90990990990991,"a254",0.0236744545865804
"494",247,5.90990990990991,"a280",0.267225990537554
"495",248,5.93393393393393,"a254",-0.10100288069807
"496",248,5.93393393393393,"a280",-0.0233603054657578
"497",249,5.95795795795796,"a254",-0.122573716491461
"498",249,5.95795795795796,"a280",-0.0530303820967674
"499",250,5.98198198198198,"a254",0.175745936091989
"500",250,5.98198198198198,"a280",0.281324127409607
"501",251,6.00600600600601,"a254",-0.151300737792626
"502",251,6.00600600600601,"a280",0.0116610100492835
"503",252,6.03003003003003,"a254",0.124075230816379
"504",252,6.03003003003003,"a280",-0.070470998622477
"505",253,6.05405405405405,"a254",-0.163940869159996
"506",253,6.05405405405405,"a280",0.242917256057262
"507",254,6.07807807807808,"a254",0.0191856784559786
"508",254,6.07807807807808,"a280",0.0574489921331405
"509",255,6.1021021021021,"a254",-0.00511504851281644
"510",255,6.1021021021021,"a280",0.0465228084474802
"511",256,6.12612612612613,"a254",-0.0768144572153687
"512",256,6.12612612612613,"a280",0.25180144906044
"513",257,6.15015015015015,"a254",0.0908642923738807
"514",257,6.15015015015015,"a280",0.242363444250077
"515",258,6.17417417417417,"a254",-0.00536558428779245
"516",258,6.17417417417417,"a280",0.274413494300097
"517",259,6.1981981981982,"a254",-0.0287944777216762
"518",259,6.1981981981982,"a280",-0.15689442101866
"519",260,6.22222222222222,"a254",0.0727042573969811
"520",260,6.22222222222222,"a280",-0.323459591250866
"521",261,6.24624624624625,"a254",-0.18564748887904
"522",261,6.24624624624625,"a280",-0.0442016277462244
"523",262,6.27027027027027,"a254",-0.186813573855907
"524",262,6.27027027027027,"a280",-0.215332432277501
"525",263,6.29429429429429,"a254",-0.0759694083500653
"526",263,6.29429429429429,"a280",0.218885661941022
"527",264,6.31831831831832,"a254",0.174962311824784
"528",264,6.31831831831832,"a280",-0.156101800594479
"529",265,6.34234234234234,"a254",-0.079037100309506
"530",265,6.34234234234234,"a280",0.00538379075005649
"531",266,6.36636636636637,"a254",-0.109968372015282
"532",266,6.36636636636637,"a280",-0.303362836875021
"533",267,6.39039039039039,"a254",-0.120933685079217
"534",267,6.39039039039039,"a280",0.0255235270597041
"535",268,6.41441441441441,"a254",0.0327791651897132
"536",268,6.41441441441441,"a280",-0.287285661324859
"537",269,6.43843843843844,"a254",-0.120119000254199
"538",269,6.43843843843844,"a280",0.30803829068318
"539",270,6.46246246246246,"a254",-0.0824397746939212
"540",270,6.46246246246246,"a280",0.0119429246522486
"541",271,6.48648648648649,"a254",0.128111095838249
"542",271,6.48648648648649,"a280",0.21051657339558
"543",272,6.51051051051051,"a254",0.0537490927707404
"544",272,6.51051051051051,"a280",-0.058256871253252
"545",273,6.53453453453453,"a254",0.15520206797868
"546",273,6.53453453453453,"a280",-0.0557631886564195
"547",274,6.55855855855856,"a254",-0.134231441365555
"548",274,6.55855855855856,"a280",-0.120298265852034
"549",275,6.58258258258258,"a254",0.171954027200118
"550",275,6.58258258258258,"a280",0.331016753427684
"551",276,6.60660660660661,"a254",0.133042176896706
"552",276,6.60660660660661,"a280",0.0029990727081895
"553",277,6.63063063063063,"a254",0.120267197536305
"554",277,6.63063063063063,"a280",-0.0926502168178558
"555",278,6.65465465465465,"a254",-0.183512881370261
"556",278,6.65465465465465,"a280",-0.0639626412652433
"557",279,6.67867867867868,"a254",0.210879461634904
"558",279,6.67867867867868,"a280",0.329318152554333
"559",280,6.7027027027027,"a254",0.124411604162306
"560",280,6.7027027027027,"a280",0.307353333476931
"561",281,6.72672672672673,"a254",-0.107308092461899
"562",281,6.72672672672673,"a280",0.00106807099655268
"563",282,6.75075075075075,"a254",-0.172118059266359
"564",282,6.75075075075075,"a280",0.000582329090684619
"565",283,6.77477477477477,"a254",0.164703806554899
"566",283,6.77477477477477,"a280",0.23447575038299
"567",284,6.7987987987988,"a254",-0.0277074644621462
"568",284,6.7987987987988,"a280",-0.049640023894608
"569",285,6.82282282282282,"a254",-0.0868788329046219
"570",285,6.82282282282282,"a280",0.273951620422304
"571",286,6.84684684684685,"a254",0.179477885952219
"572",286,6.84684684684685,"a280",0.0128063276410103
"573",287,6.87087087087087,"a254",0.172500847168267
"574",287,6.87087087087087,"a280",-0.267452444508672
"575",288,6.89489489489489,"a254",-0.0874193716235459
"576",288,6.89489489489489,"a280",0.109890627209097
"577",289,6.91891891891892,"a254",0.0140260018128902
"578",289,6.91891891891892,"a280",-0.165889592468738
"579",290,6.94294294294294,"a254",-0.17289871650748
"580",290,6.94294294294294,"a280",-0.0173989803530276
"581",291,6.96696696696697,"a254",0.190949401203543
"582",291,6.96696696696697,"a280",0.011059547867626
"583",292,6.99099099099099,"a254",-0.0621565591916442
"584",292,6.99099099099099,"a280",0.291584076732397
"585",293,7.01501501501502,"a254",0.00674699545837939
"586",293,7.01501501501502,"a280",0.0411578475497663
"587",294,7.03903903903904,"a254",0.11426664060913
"588",294,7.03903903903904,"a280",-0.165427519101649
"589",295,7.06306306306306,"a254",0.0165855380613357
"590",295,7.06306306306306,"a280",-0.326414335239678
"591",296,7.08708708708709,"a254",-0.0145956822391599
"592",296,7.08708708708709,"a280",-0.151666482537985
"593",297,7.11111111111111,"a254",-0.0663628227356821
"594",297,7.11111111111111,"a280",-0.298058333806693
"595",298,7.13513513513514,"a254",-0.0524304622225463
"596",298,7.13513513513514,"a280",-0.264803393930197
"597",299,7.15915915915916,"a254",-0.051213365457952
"598",299,7.15915915915916,"a280",-0.0436897537671029
"599",300,7.18318318318318,"a254",-0.121530540687963
"600",300,7.18318318318318,"a280",-0.173955802060664
"601",301,7.20720720720721,"a254",0.143923573913053
"602",301,7.20720720720721,"a280",-0.0967736396938562
"603",302,7.23123123123123,"a254",-0.0752039268426597
"604",302,7.23123123123123,"a280",-0.0826664688065648
"605",303,7.25525525525526,"a254",-0.161344218272716
"606",303,7.25525525525526,"a280",0.214895887486637
"607",304,7.27927927927928,"a254",-0.0323928272724151
"608",304,7.27927927927928,"a280",-0.120008365064859
"609",305,7.3033033033033,"a254",-0.16166812626645
"610",305,7.3033033033033,"a280",0.125248620379716
"611",306,7.32732732732733,"a254",0.181705199144781
"612",306,7.32732732732733,"a280",0.120407637115568
"613",307,7.35135135135135,"a254",-0.188168793786317
"614",307,7.35135135135135,"a280",0.142575083207339
"615",308,7.37537537537538,"a254",0.00221161089837551
"616",308,7.37537537537538,"a280",0.165040013939142
"617",309,7.3993993993994,"a254",0.0753149465937168
"618",309,7.3993993993994,"a280",0.232703778054565
"619",310,7.42342342342342,"a254",-0.177608739621937
"620",310,7.42342342342342,"a280",0.142040012031794
"621",311,7.44744744744745,"a254",-0.0264913621824235
"622",311,7.44744744744745,"a280",-0.218435576651245
"623",312,7.47147147147147,"a254",0.0387105844076723
"624",312,7.47147147147147,"a280",0.207612112164497
"625",313,7.4954954954955,"a254",-0.0391803866066038
"626",313,7.4954954954955,"a280",0.0717474815435707
"627",314,7.51951951951952,"a254",-0.136759717334062
"628",314,7.51951951951952,"a280",-0.0823397746309637
"629",315,7.54354354354354,"a254",-0.0849434209242463
"630",315,7.54354354354354,"a280",0.0532418176531791
"631",316,7.56756756756757,"a254",0.160362644298002
"632",316,7.56756756756757,"a280",0.0152174935676157
"633",317,7.59159159159159,"a254",0.0355922145303339
"634",317,7.59159159159159,"a280",-0.0786684758029878
"635",318,7.61561561561562,"a254",0.00620227360166609
"636",318,7.61561561561562,"a280",0.274863552395254
"637",319,7.63963963963964,"a254",-0.173943046508357
"638",319,7.63963963963964,"a280",-0.0485992074944079
"639",320,7.66366366366366,"a254",0.0582967499829829
"640",320,7.66366366366366,"a280",0.243638856336474
"641",321,7.68768768768769,"a254",0.0485947373975068
"642",321,7.68768768768769,"a280",-0.0482338923029601
"643",322,7.71171171171171,"a254",0.150325076365843
"644",322,7.71171171171171,"a280",-0.0527545192278921
"645",323,7.73573573573574,"a254",-0.114652373464778
"646",323,7.73573573573574,"a280",0.0343611063435673
"647",324,7.75975975975976,"a254",0.17064677442424
"648",324,7.75975975975976,"a280",0.221957276482135
"649",325,7.78378378378378,"a254",-0.176615981217474
"650",325,7.78378378378378,"a280",0.308832721132785
"651",326,7.80780780780781,"a254",-0.0444893988873809
"652",326,7.80780780780781,"a280",0.247807630337775
"653",327,7.83183183183183,"a254",-0.0818501826748252
"654",327,7.83183183183183,"a280",-0.337053788267076
"655",328,7.85585585585586,"a254",-0.185684844907373
"656",328,7.85585585585586,"a280",-0.369699988886714
"657",329,7.87987987987988,"a254",-0.0840891315694898
"658",329,7.87987987987988,"a280",-0.0493474318645894
"659",330,7.9039039039039,"a254",0.165147772533819
"660",330,7.9039039039039,"a280",0.105649274028838
"661",331,7.92792792792793,"a254",-0.197096890220419
"662",331,7.92792792792793,"a280",0.0280536582693458
"663",332,7.95195195195195,"a254",-0.010771568575874
"664",332,7.95195195195195,"a280",0.220268678572029
"665",333,7.97597597597598,"a254",0.183914936026558
"666",333,7.97597597597598,"a280",-0.139805916137993
"667",334,8,"a254",-0.119957417966798
"668",334,8,"a280",-0.0634652335196733
"669",335,8.02402402402402,"a254",0.0845520396344364
"670",335,8.02402402402402,"a280",-0.313517537806183
"671",336,8.04804804804805,"a254",-0.0429738534800708
"672",336,8.04804804804805,"a280",-0.230032090097666
"673",337,8.07207207207207,"a254",0.15751333844848
"674",337,8.07207207207207,"a280",0.0112498488277197
"675",338,8.0960960960961,"a254",-0.180836038449779
"676",338,8.0960960960961,"a280",0.168403338082135
"677",339,8.12012012012012,"a254",-0.164742258405313
"678",339,8.12012012012012,"a280",-0.126672857720405
"679",340,8.14414414414414,"a254",0.0594408796727657
"680",340,8.14414414414414,"a280",0.206984503287822
"681",341,8.16816816816817,"a254",0.0767489705327898
"682",341,8.16816816816817,"a280",-0.125012986920774
"683",342,8.19219219219219,"a254",-0.0417906674928963
"684",342,8.19219219219219,"a280",0.00790131743997334
"685",343,8.21621621621622,"a254",-0.0379626700468361
"686",343,8.21621621621622,"a280",-0.162817723117769
"687",344,8.24024024024024,"a254",0.154582843612879
"688",344,8.24024024024024,"a280",-0.147184306103736
"689",345,8.26426426426426,"a254",-0.177202813606709
"690",345,8.26426426426426,"a280",-0.150669391918927
"691",346,8.28828828828829,"a254",0.0565895783901215
"692",346,8.28828828828829,"a280",-0.054084535408765
"693",347,8.31231231231231,"a254",-0.211972211031243
"694",347,8.31231231231231,"a280",0.239850527886301
"695",348,8.33633633633634,"a254",0.123086851276457
"696",348,8.33633633633634,"a280",0.0302867442369461
"697",349,8.36036036036036,"a254",0.0224798496440053
"698",349,8.36036036036036,"a280",-0.215256101544946
"699",350,8.38438438438438,"a254",0.0962831151951104
"700",350,8.38438438438438,"a280",0.0602325298823416
"701",351,8.40840840840841,"a254",-0.0859035263489932
"702",351,8.40840840840841,"a280",0.276887523103505
"703",352,8.43243243243243,"a254",-0.182434217100963
"704",352,8.43243243243243,"a280",-0.041055980976671
"705",353,8.45645645645646,"a254",0.0288564243540168
"706",353,8.45645645645646,"a280",-0.0532080124132335
